x_elect,elect_ftp
0.0,146.02134168417467
1.000100010001,146.02134309544118
2.000200020002,146.0214160479378
3.0003000300030003,146.02156054166457
4.000400040004,146.0217765766214
5.000500050005,146.0220641528083
6.0006000600060005,146.02242327022537
7.000700070007,146.02285392887254
8.000800080008,146.02335612874978
9.000900090009,146.0239298698571
10.00100010001,146.0245751521946
11.001100110011,146.02529197576214
12.001200120012001,146.02608034055976
13.001300130013,146.02694024658751
14.001400140014,146.02787169384544
15.001500150015,146.0288746823334
16.001600160016,146.0299492120514
17.001700170017,146.03109528299956
18.001800180018,146.03231289517785
19.001900190019,146.0336020485862
20.00200020002,146.03496274322467
21.002100210021002,146.03639497909322
22.002200220022,146.03789875619188
23.002300230023,146.03947407452068
24.002400240024002,146.04112093407957
25.002500250025,146.04283933486855
26.002600260026,146.0446292768876
27.002700270027,146.0464907601368
28.002800280028,146.0484237846161
29.002900290029,146.05042835032546
30.00300030003,146.05250445726497
31.003100310031,146.0546521054346
32.003200320032,146.05687129483425
33.003300330033,146.0591620254641
34.003400340034,146.06152429732396
35.003500350035,146.06395811041398
36.003600360036,146.06646346473406
37.003700370037,146.06904036028428
38.003800380038,146.07168879706458
39.003900390039,146.07440877507497
40.00400040004,146.0772002943155
41.004100410041,146.08006335478606
42.004200420042004,146.0829979564868
43.004300430043,146.08600409941764
44.004400440044,146.0890817835785
45.004500450045,146.09223100896955
46.004600460046,146.0954517755907
47.004700470047,146.09874408344191
48.004800480048004,146.10210793252324
49.004900490049,146.10554332283465
50.00500050005,146.10905025437614
51.005100510051,146.11262872714784
52.005200520052,146.11627874114953
53.005300530053,146.1200002963814
54.005400540054,146.1237933928433
55.005500550055004,146.12765803053534
56.005600560056,146.1315942094575
57.005700570057,146.13560192960975
58.005800580058,146.13968119099206
59.005900590059,146.14383199360452
60.00600060006,146.1480543374471
61.006100610061004,146.15234439136074
62.006200620062,146.15670060015975
63.006300630063,146.16112780841584
64.006400640064,146.16562601612895
65.00650065006501,146.17019522329912
66.006600660066,146.17483542992633
67.006700670067,146.1795466360106
68.006800680068,146.18432884155192
69.006900690069,146.18918204655026
70.00700070007,146.19410625100573
71.007100710071,146.1991014549182
72.007200720072,146.20416765828776
73.007300730073,146.20930486111433
74.007400740074,146.214513063398
75.007500750075,146.21979226513866
76.007600760076,146.2251424663364
77.00770077007701,146.23056366699123
78.007800780078,146.2360558671031
79.007900790079,146.241619066672
80.00800080008,146.24725326569794
81.008100810081,146.25295846418095
82.008200820082,146.258734662121
83.008300830083,146.2645818595181
84.00840084008401,146.2705000563723
85.008500850085,146.27648925268352
86.008600860086,146.28254944845176
87.008700870087,146.28868064367708
88.008800880088,146.29488283835946
89.008900890089,146.30115603249888
90.00900090009,146.30750022609539
91.00910091009101,146.3139154191489
92.009200920092,146.32040161165946
93.009300930093,146.32695880362712
94.009400940094,146.3335869950518
95.009500950095,146.34028618593356
96.00960096009601,146.34705637627232
97.009700970097,146.35389756606818
98.009800980098,146.36080975532107
99.009900990099,146.3677781010209
100.0100010001,146.37480996808935
101.010101010101,146.38191080693971
102.010201020102,146.38908061757192
103.01030103010301,146.39631939998603
104.010401040104,146.40362715418198
105.010501050105,146.41100388015983
106.010601060106,146.41844957791952
107.010701070107,146.42596424746114
108.010801080108,146.43354788878457
109.010901090109,146.44120050188994
110.01100110011001,146.44892208677712
111.011101110111,146.45671264344622
112.011201120112,146.46457217189717
113.011301130113,146.47250067213002
114.011401140114,146.48049814414472
115.011501150115,146.48856458794128
116.011601160116,146.49670000351978
117.01170117011701,146.50490439088009
118.011801180118,146.51317775002232
119.011901190119,146.52152008094637
120.01200120012,146.52993138365233
121.012101210121,146.53841165814015
122.01220122012201,146.54696090440984
123.012301230123,146.5555791224614
124.012401240124,146.56426631229485
125.012501250125,146.57302247391019
126.012601260126,146.58184760730742
127.012701270127,146.59074171248648
128.012801280128,146.59970478944743
129.012901290129,146.60873683819025
130.01300130013001,146.61783785871495
131.013101310131,146.62700785102152
132.013201320132,146.63624681510993
133.013301330133,146.6455547509803
134.013401340134,146.65493165863245
